Date,Club_code,Instructor,When_hour,Dayname,GX OCCUPANCY%,CLUB_SWIPES
2022-06-20 00:00:00,SDG,Wilda K.,11,Mon,64.3%,156
2022-06-17 00:00:00,SRP,Fen L.,19,Fri,63.2%,147
2022-06-03 00:00:00,SPL,Ana B.,14,Fri,62.5%,65
2022-06-21 00:00:00,SPL,Ashley W.,9,Tue,62.5%,103
2022-06-03 00:00:00,SPL,Cass C.,11,Fri,62.5%,158
2022-06-10 00:00:00,SPL,Cass C.,14,Fri,62.5%,64
2022-06-17 00:00:00,SPL,Cass C.,11,Fri,62.5%,165
2022-06-15 00:00:00,SPL,Fen L.,13,Wed,62.5%,64
2022-06-10 00:00:00,SPL,Grace G.,18,Fri,62.5%,258
2022-06-17 00:00:00,SPL,Grace G.,19,Fri,62.5%,147
2022-06-06 00:00:00,SPL,Molly L.,18,Mon,62.5%,457
2022-06-19 00:00:00,SPL,Molly L.,11,Sun,62.5%,182
2022-06-20 00:00:00,SPL,Molly L.,16,Mon,62.5%,117
2022-06-23 00:00:00,SPL,Nicole C.,11,Thu,62.5%,173
2022-06-14 00:00:00,SPL,Pfeiffer C.,18,Tue,62.5%,470
2022-06-03 00:00:00,STP,Betty K.,10,Fri,61.9%,107
2022-06-09 00:00:00,STP,Betty K.,11,Thu,61.9%,195
2022-06-01 00:00:00,STP,Cass C.,11,Wed,61.9%,141
2022-06-03 00:00:00,STP,Celia H.,17,Fri,61.9%,226
2022-06-26 00:00:00,STP,Celia H.,13,Sun,61.9%,165
2022-06-20 00:00:00,STP,Fen L.,17,Mon,61.9%,200
2022-06-10 00:00:00,STP,Joanna C.,18,Fri,61.9%,258
2022-06-17 00:00:00,STP,Natalie C.,17,Fri,61.9%,185
2022-06-11 00:00:00,STP,Shu-yi F.,15,Sat,61.9%,116
2022-06-18 00:00:00,STP,Wilda K.,14,Sat,61.9%,188
2022-06-13 00:00:00,SHV,Alvan C.,8,Mon,61.5%,113
2022-06-08 00:00:00,SHV,Ana B.,17,Wed,61.5%,218
2022-06-09 00:00:00,SHV,Ana B.,12,Thu,61.5%,227
2022-06-15 00:00:00,SHV,Ana B.,18,Wed,61.5%,490
2022-06-16 00:00:00,SHV,Ana B.,10,Thu,61.5%,103
2022-06-23 00:00:00,SHV,Ana B.,14,Thu,61.5%,58
2022-06-24 00:00:00,SHV,Ana B.,19,Fri,61.5%,154
2022-06-23 00:00:00,SHV,Ashley W.,7,Thu,61.5%,139
2022-06-23 00:00:00,SHV,Ashley W.,8,Thu,61.5%,96
2022-06-25 00:00:00,SHV,Ashley W.,14,Sat,61.5%,172
2022-06-09 00:00:00,SHV,Eulin T.,18,Thu,61.5%,409
2022-06-19 00:00:00,SHV,Eulin T.,12,Sun,61.5%,116
2022-06-08 00:00:00,SHV,Evangelina M.,12,Wed,61.5%,266
2022-06-10 00:00:00,SHV,Evangelina M.,19,Fri,61.5%,159
2022-06-13 00:00:00,SHV,Evangelina M.,13,Mon,61.5%,64
2022-06-11 00:00:00,SHV,Fen L.,14,Sat,61.5%,181
2022-06-24 00:00:00,SHV,Fen L.,13,Fri,61.5%,81
2022-06-08 00:00:00,SHV,Melinda T.,9,Wed,61.5%,96
2022-06-10 00:00:00,SHV,Melinda T.,13,Fri,61.5%,69
2022-06-15 00:00:00,SHV,Melinda T.,9,Wed,61.5%,77
2022-06-20 00:00:00,SHV,Melinda T.,8,Mon,61.5%,89
2022-06-09 00:00:00,SHV,Sandy S.,7,Thu,61.5%,133
2022-06-26 00:00:00,SHV,Yann L.,14,Sun,61.5%,146
2022-06-07 00:00:00,SMO,Evangelina M.,13,Tue,61.5%,63
2022-06-21 00:00:00,SMO,Evangelina M.,11,Tue,61.5%,183
2022-06-02 00:00:00,SMO,Grace G.,12,Thu,61.5%,238
2022-06-13 00:00:00,SMO,Molly L.,11,Mon,61.5%,221
2022-06-20 00:00:00,SMO,Molly L.,11,Mon,61.5%,156
2022-06-24 00:00:00,SMO,Sophia S.,17,Fri,61.5%,201
2022-06-01 00:00:00,SMO,Wilda K.,11,Wed,61.5%,141
2022-06-08 00:00:00,SRP,Molly L.,12,Wed,57.9%,266
2022-06-09 00:00:00,SRP,Molly L.,12,Thu,57.9%,227
2022-06-23 00:00:00,SRP,Molly L.,12,Thu,57.9%,229
2022-06-11 00:00:00,SRP,Natalie C.,13,Sat,57.9%,157
2022-06-23 00:00:00,SRP,Waihan K.,18,Thu,57.9%,397
2022-06-14 00:00:00,SDG,Ardella B.,11,Tue,57.1%,150
2022-06-14 00:00:00,SDG,Ardella B.,12,Tue,57.1%,277
2022-06-01 00:00:00,SDG,Grace G.,19,Wed,57.1%,298
2022-06-11 00:00:00,SDG,Grace G.,14,Sat,57.1%,181
2022-06-25 00:00:00,SDG,Grace G.,13,Sat,57.1%,166
2022-06-17 00:00:00,SDG,Wilda K.,13,Fri,57.1%,66
2022-06-11 00:00:00,STP,Jan T.,13,Sat,57.1%,157
2022-06-08 00:00:00,STP,Joanna C.,8,Wed,57.1%,111
2022-06-13 00:00:00,STP,Joanna C.,12,Mon,57.1%,272
2022-06-02 00:00:00,STP,Molly L.,18,Thu,57.1%,361
2022-06-16 00:00:00,STP,Sandy S.,10,Thu,57.1%,103
2022-06-03 00:00:00,SPL,Ana B.,13,Fri,56.3%,72
2022-06-17 00:00:00,SPL,Ana B.,14,Fri,56.3%,58
2022-06-22 00:00:00,SPL,Ana B.,11,Wed,56.3%,177
2022-06-24 00:00:00,SPL,Ana B.,13,Fri,56.3%,81
2022-06-17 00:00:00,SPL,Grace G.,18,Fri,56.3%,268
2022-06-05 00:00:00,SPL,Molly L.,11,Sun,56.3%,153
2022-06-16 00:00:00,SPL,Natalie C.,20,Thu,56.3%,93
2022-06-04 00:00:00,SPL,Nicole C.,12,Sat,56.3%,175
2022-06-26 00:00:00,SPL,Nicole C.,13,Sun,56.3%,165
2022-06-13 00:00:00,SPL,Sandy S.,11,Mon,56.3%,221
2022-06-13 00:00:00,SPL,Sandy S.,13,Mon,56.3%,64
2022-06-20 00:00:00,SPL,Sandy S.,8,Mon,56.3%,89
2022-06-07 00:00:00,SHV,Ana B.,8,Tue,53.8%,122
2022-06-14 00:00:00,SHV,Ana B.,17,Tue,53.8%,206
2022-06-16 00:00:00,SHV,Ana B.,14,Thu,53.8%,52
2022-06-05 00:00:00,SHV,Eulin T.,14,Sun,53.8%,151
2022-06-12 00:00:00,SHV,Eulin T.,12,Sun,53.8%,112
2022-06-01 00:00:00,SHV,Evangelina M.,12,Wed,53.8%,254
2022-06-06 00:00:00,SHV,Evangelina M.,12,Mon,53.8%,259
2022-06-13 00:00:00,SHV,Evangelina M.,12,Mon,53.8%,272
2022-06-20 00:00:00,SHV,Evangelina M.,10,Mon,53.8%,88
2022-06-20 00:00:00,SHV,Evangelina M.,13,Mon,53.8%,92
2022-06-22 00:00:00,SHV,Evangelina M.,12,Wed,53.8%,245
2022-06-17 00:00:00,SHV,Fen L.,12,Fri,53.8%,220
2022-06-07 00:00:00,SMO,Evangelina M.,12,Tue,53.8%,284
2022-06-14 00:00:00,SMO,Evangelina M.,12,Tue,53.8%,277
2022-06-21 00:00:00,SMO,Evangelina M.,13,Tue,53.8%,71
2022-06-10 00:00:00,SMO,Molly L.,12,Fri,53.8%,242
2022-06-24 00:00:00,SMO,Molly L.,11,Fri,53.8%,175
2022-06-11 00:00:00,SPL,Nicole C.,12,Sat,52.9%,174
2022-06-10 00:00:00,SRP,Natalie C.,18,Fri,52.6%,258
2022-06-18 00:00:00,SRP,Natalie C.,11,Sat,52.6%,240
2022-06-03 00:00:00,STP,Betty K.,12,Fri,52.4%,225
2022-06-10 00:00:00,STP,Betty K.,11,Fri,52.4%,161
2022-06-19 00:00:00,STP,Celia H.,12,Sun,52.4%,116
2022-06-15 00:00:00,SDG,Grace G.,18,Wed,50.0%,490
2022-06-24 00:00:00,SDG,Wilda K.,13,Fri,50.0%,81
2022-06-06 00:00:00,SPL,Betty K.,8,Mon,50.0%,118
2022-06-06 00:00:00,SPL,Betty K.,11,Mon,50.0%,156
2022-06-08 00:00:00,SPL,Cass C.,10,Wed,50.0%,87
2022-06-10 00:00:00,SPL,Cass C.,13,Fri,50.0%,69
2022-06-14 00:00:00,SPL,Cass C.,9,Tue,50.0%,94
2022-06-22 00:00:00,SPL,Fen L.,13,Wed,50.0%,67
2022-06-10 00:00:00,SPL,Grace G.,19,Fri,50.0%,159
2022-06-24 00:00:00,SPL,Grace G.,17,Fri,50.0%,201
2022-06-12 00:00:00,SPL,Molly L.,11,Sun,50.0%,146
2022-06-20 00:00:00,SPL,Molly L.,18,Mon,50.0%,441
2022-06-05 00:00:00,SPL,Nicole C.,13,Sun,50.0%,127
2022-06-25 00:00:00,SPL,Nicole C.,11,Sat,50.0%,249
2022-06-03 00:00:00,SPL,Pfeiffer C.,10,Fri,50.0%,107
2022-06-13 00:00:00,SPL,Sandy S.,8,Mon,50.0%,113
2022-06-09 00:00:00,STP,Betty K.,10,Thu,47.6%,82
2022-06-24 00:00:00,STP,Celia H.,17,Fri,47.6%,201
2022-06-08 00:00:00,STP,Joanna C.,10,Wed,47.6%,87
2022-06-15 00:00:00,STP,Joanna C.,8,Wed,47.6%,124
2022-06-17 00:00:00,STP,Sandy S.,11,Fri,47.6%,165
2022-06-24 00:00:00,STP,Sandy S.,12,Fri,47.6%,236
2022-06-11 00:00:00,STP,Shu-yi F.,14,Sat,47.6%,181
2022-06-01 00:00:00,SRP,Molly L.,11,Wed,47.4%,141
2022-06-03 00:00:00,SRP,Natalie C.,19,Fri,47.4%,145
2022-06-25 00:00:00,SRP,Natalie C.,10,Sat,47.4%,243
2022-06-23 00:00:00,SRP,Waihan K.,7,Thu,47.4%,139
2022-06-02 00:00:00,SHV,Ana B.,17,Thu,46.2%,199
2022-06-09 00:00:00,SHV,Ana B.,17,Thu,46.2%,171
2022-06-14 00:00:00,SHV,Ana B.,14,Tue,46.2%,53
2022-06-16 00:00:00,SHV,Ana B.,16,Thu,46.2%,70
2022-06-16 00:00:00,SHV,Ana B.,17,Thu,46.2%,169
2022-06-17 00:00:00,SHV,Ana B.,19,Fri,46.2%,147
2022-06-23 00:00:00,SHV,Ana B.,13,Thu,46.2%,67
2022-06-06 00:00:00,SHV,Evangelina M.,13,Mon,46.2%,85
2022-06-08 00:00:00,SHV,Evangelina M.,13,Wed,46.2%,65
2022-06-15 00:00:00,SHV,Evangelina M.,10,Wed,46.2%,118
2022-06-24 00:00:00,SHV,Fen L.,12,Fri,46.2%,236
2022-06-07 00:00:00,SHV,Tracy T.,12,Tue,46.2%,284
2022-06-14 00:00:00,SHV,Tracy T.,13,Tue,46.2%,66
2022-06-21 00:00:00,SHV,Tracy T.,12,Tue,46.2%,271
2022-06-24 00:00:00,SHV,Tracy T.,9,Fri,46.2%,80
2022-06-14 00:00:00,SMO,Evangelina M.,13,Tue,46.2%,66
2022-06-06 00:00:00,SMO,Molly L.,11,Mon,46.2%,156
2022-06-17 00:00:00,SMO,Molly L.,12,Fri,46.2%,220
2022-06-15 00:00:00,SMO,Nicole C.,11,Wed,46.2%,161
2022-06-22 00:00:00,SPL,Ana B.,10,Wed,43.8%,102
2022-06-06 00:00:00,SPL,Betty K.,13,Mon,43.8%,85
2022-06-03 00:00:00,SPL,Grace G.,17,Fri,43.8%,226
2022-06-03 00:00:00,SPL,Grace G.,19,Fri,43.8%,145
2022-06-24 00:00:00,SPL,Grace G.,18,Fri,43.8%,275
2022-06-02 00:00:00,SPL,Natalie C.,20,Thu,43.8%,109
2022-06-12 00:00:00,SPL,Nicole C.,13,Sun,43.8%,130
2022-06-23 00:00:00,SPL,Nicole C.,10,Thu,43.8%,91
2022-06-03 00:00:00,SPL,Pfeiffer C.,9,Fri,43.8%,87
2022-06-10 00:00:00,SPL,Pfeiffer C.,9,Fri,43.8%,116
2022-06-25 00:00:00,SDG,Celia H.,10,Sat,42.9%,243
2022-06-22 00:00:00,SDG,Grace G.,19,Wed,42.9%,311
2022-06-02 00:00:00,SDG,Jan T.,20,Thu,42.9%,109
2022-06-09 00:00:00,SDG,Jan T.,20,Thu,42.9%,100
2022-06-16 00:00:00,SDG,Jan T.,20,Thu,42.9%,93
2022-06-10 00:00:00,SDG,Joanna C.,11,Fri,42.9%,161
2022-06-10 00:00:00,SDG,Joanna C.,13,Fri,42.9%,69
2022-06-23 00:00:00,SDG,Molly L.,20,Thu,42.9%,107
2022-06-03 00:00:00,SDG,Wilda K.,13,Fri,42.9%,72
2022-06-06 00:00:00,SDG,Wilda K.,10,Mon,42.9%,92
2022-06-20 00:00:00,SDG,Wilda K.,10,Mon,42.9%,88
2022-06-26 00:00:00,SDG,Wilda K.,13,Sun,42.9%,165
2022-06-04 00:00:00,STP,Ana B.,13,Sat,42.9%,165
2022-06-03 00:00:00,STP,Celia H.,18,Fri,42.9%,268
2022-06-13 00:00:00,STP,Fen L.,8,Mon,42.9%,113
2022-06-13 00:00:00,STP,Fen L.,17,Mon,42.9%,199
2022-06-06 00:00:00,STP,Joanna C.,12,Mon,42.9%,259
2022-06-08 00:00:00,STP,Joanna C.,11,Wed,42.9%,149
2022-06-10 00:00:00,STP,Joanna C.,17,Fri,42.9%,196
2022-06-20 00:00:00,STP,Joanna C.,12,Mon,42.9%,255
2022-06-22 00:00:00,STP,Joanna C.,8,Wed,42.9%,100
2022-06-17 00:00:00,STP,Natalie C.,18,Fri,42.9%,268
2022-06-17 00:00:00,STP,Sandy S.,10,Fri,42.9%,79
2022-06-08 00:00:00,SRP,Molly L.,11,Wed,42.1%,149
2022-06-09 00:00:00,SRP,Molly L.,13,Thu,42.1%,62
2022-06-04 00:00:00,SRP,Natalie C.,11,Sat,42.1%,236
2022-06-25 00:00:00,SRP,Natalie C.,11,Sat,42.1%,249
2022-06-02 00:00:00,SRP,Waihan K.,8,Thu,42.1%,118
2022-06-16 00:00:00,SRP,Waihan K.,7,Thu,42.1%,138
2022-06-06 00:00:00,SHV,Alvan C.,7,Mon,38.5%,148
2022-06-09 00:00:00,SHV,Ana B.,14,Thu,38.5%,45
2022-06-09 00:00:00,SHV,Ana B.,16,Thu,38.5%,101
2022-06-21 00:00:00,SHV,Ana B.,16,Tue,38.5%,98
2022-06-23 00:00:00,SHV,Ana B.,12,Thu,38.5%,229
2022-06-07 00:00:00,SHV,Betty K.,14,Tue,38.5%,54
2022-06-05 00:00:00,SHV,Eulin T.,11,Sun,38.5%,153
2022-06-12 00:00:00,SHV,Eulin T.,11,Sun,38.5%,146
2022-06-16 00:00:00,SHV,Eulin T.,18,Thu,38.5%,391
2022-06-01 00:00:00,SHV,Evangelina M.,10,Wed,38.5%,93
2022-06-01 00:00:00,SHV,Evangelina M.,13,Wed,38.5%,64
2022-06-06 00:00:00,SHV,Evangelina M.,10,Mon,38.5%,92
2022-06-20 00:00:00,SHV,Evangelina M.,12,Mon,38.5%,255
2022-06-17 00:00:00,SHV,Fen L.,10,Fri,38.5%,79
2022-06-17 00:00:00,SHV,Fen L.,13,Fri,38.5%,66
2022-06-10 00:00:00,SHV,Melinda T.,10,Fri,38.5%,91
2022-06-10 00:00:00,SHV,Melinda T.,12,Fri,38.5%,242
2022-06-09 00:00:00,SHV,Sandy S.,8,Thu,38.5%,106
2022-06-07 00:00:00,SHV,Tracy T.,13,Tue,38.5%,63
2022-06-14 00:00:00,SHV,Tracy T.,12,Tue,38.5%,277
2022-06-21 00:00:00,SHV,Tracy T.,13,Tue,38.5%,71
2022-06-07 00:00:00,SMO,Evangelina M.,11,Tue,38.5%,169
2022-06-23 00:00:00,SMO,Grace G.,13,Thu,38.5%,67
2022-06-24 00:00:00,SMO,Molly L.,12,Fri,38.5%,236
2022-06-15 00:00:00,STP,Joanna C.,10,Wed,38.1%,118
2022-06-23 00:00:00,STP,Sandy S.,9,Thu,38.1%,100
2022-06-17 00:00:00,SPL,Ana B.,13,Fri,37.5%,66
2022-06-10 00:00:00,SPL,Grace G.,17,Fri,37.5%,196
2022-06-13 00:00:00,SPL,Molly L.,18,Mon,37.5%,449
2022-06-09 00:00:00,SPL,Natalie C.,20,Thu,37.5%,100
2022-06-19 00:00:00,SPL,Nicole C.,13,Sun,37.5%,136
2022-06-13 00:00:00,SRP,Cass C.,11,Mon,36.8%,221
2022-06-02 00:00:00,SRP,Molly L.,12,Thu,36.8%,238
2022-06-02 00:00:00,SRP,Molly L.,13,Thu,36.8%,54
2022-06-16 00:00:00,SRP,Molly L.,12,Thu,36.8%,202
2022-06-16 00:00:00,SRP,Molly L.,13,Thu,36.8%,49
2022-06-02 00:00:00,SRP,Waihan K.,7,Thu,36.8%,139
2022-06-09 00:00:00,SRP,Waihan K.,7,Thu,36.8%,133
2022-06-13 00:00:00,SDG,Ana B.,10,Mon,35.7%,97
2022-06-08 00:00:00,SDG,Grace G.,18,Wed,35.7%,451
2022-06-11 00:00:00,SDG,Grace G.,13,Sat,35.7%,157
2022-06-04 00:00:00,SDG,Jan T.,10,Sat,35.7%,247
2022-06-12 00:00:00,SDG,Natalie C.,13,Sun,35.7%,130
2022-06-25 00:00:00,SDG,Yann L.,9,Sat,35.7%,231
2022-06-03 00:00:00,STP,Betty K.,11,Fri,33.3%,158
2022-06-10 00:00:00,STP,Betty K.,12,Fri,33.3%,242
2022-06-20 00:00:00,STP,Joanna C.,11,Mon,33.3%,156
2022-06-16 00:00:00,STP,Sandy S.,9,Thu,33.3%,88
2022-06-16 00:00:00,STP,Sandy S.,11,Thu,33.3%,175
2022-06-17 00:00:00,STP,Sandy S.,12,Fri,33.3%,220
2022-06-23 00:00:00,STP,Sandy S.,10,Thu,33.3%,91
2022-06-23 00:00:00,STP,Sandy S.,11,Thu,33.3%,173
2022-06-15 00:00:00,SRP,Molly L.,11,Wed,31.6%,161
2022-06-11 00:00:00,SRP,Natalie C.,11,Sat,31.6%,255
2022-06-03 00:00:00,SRP,Waihan K.,9,Fri,31.6%,87
2022-06-10 00:00:00,SRP,Waihan K.,11,Fri,31.6%,161
2022-06-16 00:00:00,SRP,Waihan K.,8,Thu,31.6%,89
2022-06-24 00:00:00,SPL,Grace G.,19,Fri,31.3%,154
2022-06-23 00:00:00,SPL,Natalie C.,20,Thu,31.3%,107
2022-06-20 00:00:00,SPL,Sandy S.,11,Mon,31.3%,156
2022-06-09 00:00:00,SHV,Ana B.,13,Thu,30.8%,62
2022-06-14 00:00:00,SHV,Ana B.,16,Tue,30.8%,74
2022-06-23 00:00:00,SHV,Ana B.,16,Thu,30.8%,80
2022-06-07 00:00:00,SHV,Betty K.,16,Tue,30.8%,93
2022-06-02 00:00:00,SHV,Eulin T.,18,Thu,30.8%,361
2022-06-05 00:00:00,SHV,Eulin T.,12,Sun,30.8%,130
2022-06-08 00:00:00,SHV,Evangelina M.,10,Wed,30.8%,87
2022-06-03 00:00:00,SHV,Fen L.,12,Fri,30.8%,225
2022-06-24 00:00:00,SHV,Fen L.,10,Fri,30.8%,96
2022-06-08 00:00:00,SMO,Cass C.,11,Wed,30.8%,149
2022-06-22 00:00:00,SMO,Cass C.,11,Wed,30.8%,177
2022-06-09 00:00:00,SMO,Grace G.,13,Thu,30.8%,62
2022-06-17 00:00:00,SMO,Molly L.,11,Fri,30.8%,165
2022-06-13 00:00:00,SDG,Ana B.,11,Mon,28.6%,221
2022-06-06 00:00:00,STP,Joanna C.,11,Mon,28.6%,156
2022-06-24 00:00:00,STP,Sandy S.,10,Fri,28.6%,96
2022-06-17 00:00:00,SRP,Fen L.,18,Fri,26.3%,268
2022-06-24 00:00:00,SRP,Natalie C.,18,Fri,26.3%,275
2022-06-10 00:00:00,SRP,Waihan K.,9,Fri,26.3%,116
2022-06-17 00:00:00,SRP,Waihan K.,11,Fri,26.3%,165
2022-06-24 00:00:00,SRP,Waihan K.,11,Fri,26.3%,175
2022-06-24 00:00:00,SPL,Cass C.,11,Fri,25.0%,175
2022-06-01 00:00:00,STP,Cass C.,10,Wed,23.8%,93
2022-06-06 00:00:00,STP,Fen L.,8,Mon,23.8%,118
2022-06-02 00:00:00,SHV,Ana B.,14,Thu,23.1%,45
2022-06-02 00:00:00,SHV,Ana B.,16,Thu,23.1%,85
2022-06-13 00:00:00,SHV,Evangelina M.,10,Mon,23.1%,97
2022-06-15 00:00:00,SHV,Evangelina M.,13,Wed,23.1%,64
2022-06-20 00:00:00,SHV,Melinda T.,7,Mon,23.1%,147
2022-06-15 00:00:00,SMO,Nicole C.,12,Wed,23.1%,266
2022-06-06 00:00:00,SDG,Alvan C.,20,Mon,21.4%,106
2022-06-13 00:00:00,SDG,Alvan C.,20,Mon,21.4%,93
2022-06-20 00:00:00,SRP,Cass C.,11,Mon,21.1%,156
2022-06-22 00:00:00,SRP,Molly L.,11,Wed,21.1%,177
2022-06-07 00:00:00,SRP,Pfeiffer C.,11,Tue,21.1%,169
2022-06-03 00:00:00,SRP,Waihan K.,11,Fri,21.1%,158
2022-06-09 00:00:00,SRP,Waihan K.,8,Thu,21.1%,106
2022-06-20 00:00:00,STP,Fen L.,8,Mon,19.0%,89
2022-06-22 00:00:00,STP,Joanna C.,10,Wed,19.0%,102
2022-06-06 00:00:00,SRP,Cass C.,11,Mon,15.8%,156
2022-06-13 00:00:00,SRP,Cass C.,12,Mon,15.8%,272
2022-06-23 00:00:00,SRP,Waihan K.,8,Thu,15.8%,96
2022-06-13 00:00:00,SHV,Alvan C.,7,Mon,15.4%,119
2022-06-02 00:00:00,SHV,Ana B.,13,Thu,15.4%,54
2022-06-22 00:00:00,SDG,Grace G.,18,Wed,14.3%,459
2022-06-06 00:00:00,SRP,Cass C.,12,Mon,10.5%,259
2022-06-20 00:00:00,SRP,Cass C.,12,Mon,10.5%,255
2022-06-17 00:00:00,SRP,Waihan K.,9,Fri,10.5%,82
2022-06-16 00:00:00,SHV,Ana B.,13,Thu,7.7%,49
2022-06-02 00:00:00,SHV,Fen L.,8,Thu,7.7%,118
2022-06-17 00:00:00,SPL,Grace G.,17,Fri,6.3%,185
2022-06-01 00:00:00,,,6,Wed,,73
2022-06-01 00:00:00,,,7,Wed,,177
2022-06-01 00:00:00,,,8,Wed,,134
2022-06-01 00:00:00,,,9,Wed,,108
2022-06-01 00:00:00,,,10,Wed,,93
2022-06-01 00:00:00,,,11,Wed,,141
2022-06-01 00:00:00,,,12,Wed,,254
2022-06-01 00:00:00,,,13,Wed,,64
2022-06-01 00:00:00,,,14,Wed,,60
2022-06-01 00:00:00,,,15,Wed,,75
2022-06-01 00:00:00,,,16,Wed,,93
2022-06-01 00:00:00,,,17,Wed,,203
2022-06-01 00:00:00,,,18,Wed,,436
2022-06-01 00:00:00,,,19,Wed,,298
2022-06-01 00:00:00,,,20,Wed,,95
2022-06-01 00:00:00,,,21,Wed,,22
2022-06-02 00:00:00,,,6,Thu,,71
2022-06-02 00:00:00,,,7,Thu,,139
2022-06-02 00:00:00,,,8,Thu,,118
2022-06-02 00:00:00,,,9,Thu,,102
2022-06-02 00:00:00,,,10,Thu,,100
2022-06-02 00:00:00,,,11,Thu,,156
2022-06-02 00:00:00,,,12,Thu,,238
2022-06-02 00:00:00,,,13,Thu,,54
2022-06-02 00:00:00,,,14,Thu,,45
2022-06-02 00:00:00,,,15,Thu,,56
2022-06-02 00:00:00,,,16,Thu,,85
2022-06-02 00:00:00,,,17,Thu,,199
2022-06-02 00:00:00,,,18,Thu,,361
2022-06-02 00:00:00,,,19,Thu,,287
2022-06-02 00:00:00,,,20,Thu,,109
2022-06-02 00:00:00,,,21,Thu,,25
2022-06-03 00:00:00,,,,Fri,,1
2022-06-03 00:00:00,,,6,Fri,,70
2022-06-03 00:00:00,,,7,Fri,,133
2022-06-03 00:00:00,,,8,Fri,,111
2022-06-03 00:00:00,,,9,Fri,,87
2022-06-03 00:00:00,,,10,Fri,,107
2022-06-03 00:00:00,,,11,Fri,,158
2022-06-03 00:00:00,,,12,Fri,,225
2022-06-03 00:00:00,,,13,Fri,,72
2022-06-03 00:00:00,,,14,Fri,,65
2022-06-03 00:00:00,,,15,Fri,,50
2022-06-03 00:00:00,,,16,Fri,,107
2022-06-03 00:00:00,,,17,Fri,,226
2022-06-03 00:00:00,,,18,Fri,,268
2022-06-03 00:00:00,,,19,Fri,,145
2022-06-03 00:00:00,,,20,Fri,,60
2022-06-03 00:00:00,,,21,Fri,,17
2022-06-03 00:00:00,,,22,Fri,,1
2022-06-04 00:00:00,,,7,Sat,,6
2022-06-04 00:00:00,,,8,Sat,,138
2022-06-04 00:00:00,,,9,Sat,,191
2022-06-04 00:00:00,,,10,Sat,,247
2022-06-04 00:00:00,,,11,Sat,,236
2022-06-04 00:00:00,,,12,Sat,,175
2022-06-04 00:00:00,,,13,Sat,,165
2022-06-04 00:00:00,,,14,Sat,,198
2022-06-04 00:00:00,,,15,Sat,,121
2022-06-04 00:00:00,,,16,Sat,,96
2022-06-04 00:00:00,,,17,Sat,,75
2022-06-04 00:00:00,,,18,Sat,,49
2022-06-04 00:00:00,,,19,Sat,,19
2022-06-05 00:00:00,,,7,Sun,,4
2022-06-05 00:00:00,,,8,Sun,,50
2022-06-05 00:00:00,,,9,Sun,,204
2022-06-05 00:00:00,,,10,Sun,,190
2022-06-05 00:00:00,,,11,Sun,,153
2022-06-05 00:00:00,,,12,Sun,,130
2022-06-05 00:00:00,,,13,Sun,,127
2022-06-05 00:00:00,,,14,Sun,,151
2022-06-05 00:00:00,,,15,Sun,,130
2022-06-05 00:00:00,,,16,Sun,,122
2022-06-05 00:00:00,,,17,Sun,,75
2022-06-05 00:00:00,,,18,Sun,,49
2022-06-05 00:00:00,,,19,Sun,,9
2022-06-06 00:00:00,,,6,Mon,,80
2022-06-06 00:00:00,,,7,Mon,,148
2022-06-06 00:00:00,,,8,Mon,,118
2022-06-06 00:00:00,,,9,Mon,,77
2022-06-06 00:00:00,,,10,Mon,,92
2022-06-06 00:00:00,,,11,Mon,,156
2022-06-06 00:00:00,,,12,Mon,,259
2022-06-06 00:00:00,,,13,Mon,,85
2022-06-06 00:00:00,,,14,Mon,,48
2022-06-06 00:00:00,,,15,Mon,,54
2022-06-06 00:00:00,,,16,Mon,,106
2022-06-06 00:00:00,,,17,Mon,,197
2022-06-06 00:00:00,,,18,Mon,,457
2022-06-06 00:00:00,,,19,Mon,,303
2022-06-06 00:00:00,,,20,Mon,,106
2022-06-06 00:00:00,,,21,Mon,,16
2022-06-06 00:00:00,,,22,Mon,,1
2022-06-07 00:00:00,,,6,Tue,,86
2022-06-07 00:00:00,,,7,Tue,,160
2022-06-07 00:00:00,,,8,Tue,,122
2022-06-07 00:00:00,,,9,Tue,,96
2022-06-07 00:00:00,,,10,Tue,,101
2022-06-07 00:00:00,,,11,Tue,,169
2022-06-07 00:00:00,,,12,Tue,,284
2022-06-07 00:00:00,,,13,Tue,,63
2022-06-07 00:00:00,,,14,Tue,,54
2022-06-07 00:00:00,,,15,Tue,,52
2022-06-07 00:00:00,,,16,Tue,,93
2022-06-07 00:00:00,,,17,Tue,,217
2022-06-07 00:00:00,,,18,Tue,,456
2022-06-07 00:00:00,,,19,Tue,,308
2022-06-07 00:00:00,,,20,Tue,,94
2022-06-07 00:00:00,,,21,Tue,,22
2022-06-08 00:00:00,,,6,Wed,,86
2022-06-08 00:00:00,,,7,Wed,,203
2022-06-08 00:00:00,,,8,Wed,,111
2022-06-08 00:00:00,,,9,Wed,,96
2022-06-08 00:00:00,,,10,Wed,,87
2022-06-08 00:00:00,,,11,Wed,,149
2022-06-08 00:00:00,,,12,Wed,,266
2022-06-08 00:00:00,,,13,Wed,,65
2022-06-08 00:00:00,,,14,Wed,,54
2022-06-08 00:00:00,,,15,Wed,,58
2022-06-08 00:00:00,,,16,Wed,,90
2022-06-08 00:00:00,,,17,Wed,,218
2022-06-08 00:00:00,,,18,Wed,,451
